TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,NKM,NSM,dNKM,dNSM,MutationScore,dMutationScore
org.ta4j.core.analysis.criteria.pnl.ProfitLossCriterionTest.calculateOnlyWithLossPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,45,10,4,1,0.02,28,244,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.UnderIndicatorRuleTest.isSatisfied,3,13,9,5,1,0.06,14,78,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.TimeRangeRuleTest.isSatisfiedForBuy[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,24,9,4,1,0.06,48,184,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.AroonUpIndicatorTest.naNValuesInInterval,3,40,11,4,1,0.23,35,256,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.MMAIndicatorTest.testAgainstExternalData[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,39,11,4,1,0.06,146,282,0,0,0,0,0,0.00,0.00
org.ta4j.core.aggregator.BaseBarSeriesAggregatorTest.testAggregateWithNewName[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,14,4,3,1,0.05,33,104,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.NetLossCriterionTest.calculateProfitWithShortPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,45,10,4,1,0.03,27,221,1,0,0,0,0,0.00,0.00
org.ta4j.core.TestUtilsTest.testIntNum[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,17,6,2,1,0.18,34,140,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ZLEMAIndicatorTest.valuesLessThanBarCountMustBeEqualsToSMAValues[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,25,10,4,1,0.25,22,203,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.ConvergenceDivergenceIndicatorTest.isSatisfied,4,48,16,5,1,0.12,68,367,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.StochasticOscillatorKIndicatorTest.stochasticOscilatorKParam14[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,32,10,4,1,0.25,33,216,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.bollinger.BollingerBandsMiddleIndicatorTest.bollingerBandsMiddleUsingSMA[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,27,9,5,1,0.26,22,204,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.GrossReturnCriterionTest.calculateWithOpenedPositionShouldReturn1[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,22,9,4,1,0.04,28,127,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.bollinger.PercentBIndicatorTest.percentBUsingSMAAndStandardDeviation[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,35,15,6,1,0.26,42,226,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.AbstractAnalysisCriterionTest.toStringMethod[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,1,1,1,1,1.00,21,36,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.AbstractAnalysisCriterionTest.bestShouldBeBuyAndHoldOnLoss[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],6,65,18,5,1,0.05,30,316,0,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.addTradeTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,37,7,2,1,0.13,35,211,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.ReturnsTest.returnsPrecision[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,64,15,4,1,0.07,40,333,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.WilliamsRIndicatorTest.williamsRUsingBarCount10UsingClosePrice[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],6,32,10,4,1,0.25,33,215,1,0,0,0,0,0.00,0.00
org.ta4j.core.SeriesBuilderTest.testWrongNumType[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,10,4,2,1,0.44,12,80,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfBreakEvenPositionsCriterionTest.betterThan[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,13,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.cashFlowValueWithTwoPositionsAndLongTimeWithoutTrades[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,49,10,4,1,0.03,28,259,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.volume.NVIIndicatorTest.getValue[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,31,8,4,1,0.10,39,194,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfLosingPositionsCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,24,8,4,1,0.19,29,133,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.getEndGetBeginGetBarCountIsEmptyTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,25,6,2,1,0.20,37,159,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ichimoku.IchimokuIndicatorTest.ichimoku[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],7,38,13,5,1,0.22,101,257,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.CMOIndicatorTest.dpo[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,33,10,4,1,0.23,32,229,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.DifferencePercentageIndicatorTest.getValueWithoutThreshold[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,27,8,4,1,0.30,31,177,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossRatioCriterionTest.calculateProfitWithShortPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,58,16,5,1,0.02,27,272,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.AroonDownIndicatorTest.naNValuesInIntervall[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],2,43,12,4,1,0.25,43,260,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.LowestValueIndicatorTest.lowestValueIndicatorValueShouldBeEqualsToFirstDataValue[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,19,8,4,1,0.34,22,167,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.BuyAndHoldReturnCriterionTest.calculateOnlyWithLossPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,41,10,4,1,0.03,27,213,1,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.getProfitShortWithFinalBarTest,6,49,10,3,1,0.20,39,142,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.NetProfitCriterionTest.calculateOnlyWithProfitPositions2[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,46,10,4,1,0.02,27,250,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.AverageLossCriterionTest.calculateProfitWithShortPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,50,12,5,1,0.02,27,236,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.bollinger.PercentBIndicatorTest.percentBUsingSMAAndStandardDeviation[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,40,15,6,1,0.17,42,308,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossRatioCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,28,10,5,1,0.13,29,179,1,0,0,0,0,0.00,0.00
org.ta4j.core.SeriesBuilderTest.testWrongNumType[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,10,4,2,1,0.44,12,80,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.candles.LowerShadowIndicatorTest.getValue[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,24,7,4,1,0.30,28,168,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.getSeriesPeriodDescriptionTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,27,6,2,1,0.24,34,167,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ExpectedShortfallCriterionTest.calculateOnlyWithGainPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,53,13,5,1,0.01,28,289,1,0,0,0,0,0.00,0.00
ta4jexamples.analysis.TradeCostTest.test,0,6,2,2,2,0.22,3,77,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.VolumeIndicatorTest.sumOfVolume[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,22,7,4,1,0.32,30,163,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.JustOnceRuleTest.isSatisfiedWithInnerNonSatisfiedRule,3,4,4,2,1,0.08,9,27,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.VarianceIndicatorTest.varianceShouldBeZeroWhenBarCountIs1[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,27,9,5,1,0.27,23,193,1,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.testGetGrossReturnForLongPositionsUsingBarCloseOnNaN,8,45,11,3,1,0.09,36,195,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ReturnOverMaxDrawdownCriterionTest.rewardRiskRatioCriterion[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,62,14,6,1,0.02,31,303,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesManagerTest.runOnSeriesSlices[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,53,15,4,1,0.05,63,267,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.AverageLossCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,25,9,5,1,0.17,29,144,1,0,0,0,0,0.00,0.00
org.ta4j.core.TestUtilsTest.testNumNum[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,15,5,2,1,0.18,34,139,0,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.testNaN[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],0,12,2,1,1,0.08,32,16,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfConsecutiveWinningPositionsCriterionTest.calculateWithTwoShortPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,44,10,4,1,0.02,26,229,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfLosingPositionsCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,26,8,4,1,0.16,29,153,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.CachedIndicatorTest.leaveLastBarUncached[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,25,8,4,1,0.33,36,163,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.CovarianceIndicatorTest.firstValueShouldBeZero[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,37,12,5,1,0.24,39,276,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesManagerTest.runWithOpenEntryBuyLeft[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,53,15,4,1,0.03,40,289,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.BuyAndHoldReturnCriterionTest.calculateWithOnePositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,36,9,4,1,0.03,26,189,1,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.testEqualsForExitOrders,4,33,9,3,1,0.10,34,92,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.NetLossCriterionTest.betterThan[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,12,1,0,0,0,0,0.00,0.00
org.ta4j.core.PositionTest.testEqualsForEntryOrders,4,33,9,3,1,0.10,31,92,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarTest.getTimePeriod[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],1,4,2,2,1,0.00,12,26,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.GainIndicatorTest.gainUsingClosePrice[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,24,8,4,1,0.30,34,176,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.NetLossCriterionTest.calculateOnlyWithLossPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,44,10,4,1,0.03,27,220,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.AverageReturnPerBarCriterionTest.calculateWithOnePosition[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,38,10,5,1,0.02,27,179,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.LowestValueIndicatorTest.lowestValueIndicatorWhenBarCountIsGreaterThanIndex[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,23,8,4,1,0.32,22,178,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.DPOIndicatorTest.dpo[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,32,11,4,1,0.25,30,228,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.addPriceTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],8,40,11,4,1,0.30,48,260,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.MinusDMIndicatorTest.zeroDirectionalMovement3[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,25,7,4,1,0.33,22,169,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.replaceBarTest[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,29,6,2,1,0.14,39,196,1,0,0,0,0,0.00,0.00
org.ta4j.core.cost.LinearTransactionCostModelTest.calculateSingleTradeCost,1,8,3,2,2,0.09,10,17,1,0,0,0,0,0.00,0.00
org.ta4j.core.TestUtilsTest.testDoubleNum[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,16,6,2,1,0.20,36,136,0,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.sqrtOddExponent[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],0,9,2,1,1,0.00,13,70,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.BuyAndHoldReturnCriterionTest.calculateWithNoPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,34,9,4,1,0.01,25,177,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.bollinger.BollingerBandsMiddleIndicatorTest.bollingerBandsMiddleUsingSMA[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,25,9,5,1,0.28,22,184,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.WinningPositionsRatioCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,25,9,4,1,0.18,29,136,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.OverIndicatorRuleTest.isSatisfied,3,13,9,5,1,0.06,14,78,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.LinearTransactionCostCriterionTest.dummyData[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,50,13,5,1,0.02,45,267,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfBarsCriterionTest.betterThan[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],1,5,3,2,2,0.00,15,13,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.LosingPositionsRatioCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,25,9,4,1,0.18,29,136,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.MinusDMIndicatorTest.zeroDirectionalMovement[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,23,7,4,1,0.35,22,154,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfWinningPositionsCriterionTest.calculateWithOneLongPosition[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,39,8,4,1,0.03,25,197,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ichimoku.IchimokuChikouSpanIndicatorTest.testCalculateWithDefaultParam[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,20,7,5,1,0.32,45,176,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.StandardDeviationIndicatorTest.standardDeviationUsingBarCount4UsingClosePrice[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,31,10,5,1,0.27,34,202,1,0,0,0,0,0.00,0.00
ta4jexamples.loaders.CsvBarsLoaderTest.test,0,3,1,1,1,0.24,3,25,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.BooleanTransformIndicatorTest.getValue[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,21,7,4,1,0.38,34,140,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.EMAIndicatorTest.stackOverflowError[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,27,9,4,1,0.01,41,214,0,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.cashFlowSize[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,17,6,3,1,0.08,26,126,1,0,0,0,0,0.00,0.00
ta4jexamples.indicators.CandlestickChartTest.test,0,6,2,2,2,0.20,3,103,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.DistanceFromMAIndicatorTest.DistanceFromMovingAverageTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,27,9,4,1,0.29,25,187,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.HighestValueIndicatorTest.highestValueIndicatorWhenBarCountIsGreaterThanIndex[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,21,8,4,1,0.32,22,172,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.getEndGetBeginGetBarCountIsEmptyTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,23,6,2,1,0.21,37,149,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.MedianPriceIndicatorTest.indicatorShouldRetrieveBarClosePrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,26,7,4,1,0.28,30,184,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.AmountIndicatorTest.indicatorShouldRetrieveBarAmountPrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,20,6,4,1,0.33,22,163,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.LowPriceIndicatorTest.indicatorShouldRetrieveBarLowPrice[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,20,6,4,1,0.33,22,167,0,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.MeanDeviationIndicatorTest.meanDeviationShouldBeZeroWhenBarCountIs1[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,27,9,5,1,0.28,23,191,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.CachedIndicatorTest.ifCacheWorks[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,23,8,4,1,0.30,22,176,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.ReturnsTest.returnSize[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,13,5,3,1,0.03,20,120,1,0,0,0,0,0.00,0.00
org.ta4j.core.utils.BarSeriesUtilsTest.findOverlappingBarsTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],2,30,7,3,1,0.39,24,147,1,0,0,0,0,0.00,0.00
org.ta4j.core.num.NumTest.testNaN[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],0,12,2,1,1,0.08,32,16,0,0,0,0,0,0.00,0.00
ta4jexamples.num.CompareNumTypesTest.test,0,3,1,1,1,0.53,3,40,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.LinearTransactionCostCriterionTest.fixedCostWithOnePosition[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,45,11,5,1,0.02,45,217,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.InPipeRuleTest.isSatisfied,3,14,9,5,1,0.05,16,80,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.StopGainRuleTest.isSatisfiedWorksForBuy[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,52,16,6,1,0.06,33,308,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.bollinger.BollingerBandsLowerIndicatorTest.bollingerBandsLowerUsingSMAAndStandardDeviation[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],8,40,12,6,1,0.17,46,297,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.AverageProfitCriterionTest.calculateOnlyWithProfitPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,49,12,5,1,0.02,27,235,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ValueAtRiskCriterionTest.calculateOnlyWithGainPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,53,13,5,1,0.01,28,285,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.FisherIndicatorTest.fisher[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,43,15,4,1,0.12,63,324,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.candles.RealBodyIndicatorTest.getValue[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,23,7,4,1,0.31,28,176,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossRatioCriterionTest.calculateOnlyWithLossPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,47,12,5,1,0.02,27,272,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.WinningPositionsRatioCriterionTest.calculate[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,48,12,4,1,0.02,27,250,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.keltner.KeltnerChannelLowerIndicatorTest.keltnerChannelLowerIndicatorTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,33,13,5,1,0.26,69,216,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.PeriodicalGrowthRateIndicatorTest.testGetTotalReturn[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,31,8,5,1,0.08,25,213,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.ZLEMAIndicatorTest.ZLEMAUsingBarCount10UsingClosePrice[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,28,10,4,1,0.09,24,203,1,0,0,0,0,0.00,0.00
org.ta4j.core.cost.LinearTransactionCostModelTest.testEquality,2,1,1,1,1,1.00,14,9,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfBreakEvenPositionsCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,20,8,4,1,0.20,29,129,1,0,0,0,0,0.00,0.00
org.ta4j.core.rules.InSlopeRuleTest.isSatisfied,3,22,11,5,1,0.01,15,163,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.CachedIndicatorTest.leaveBarsBeforeLastBarCached[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,27,7,4,1,0.26,36,194,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.ExpectancyCriterionTest.calculateProfitWithShortPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,60,18,5,1,0.02,27,310,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.StochasticOscillatorDIndicatorTest.stochasticOscilatorDParam14UsingSMA3[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,34,12,4,1,0.22,34,234,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.PeriodicalGrowthRateIndicatorTest.testCalculation[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,29,8,5,1,0.26,32,203,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.LowestValueIndicatorTest.naNValuesInIntervall[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,26,10,4,1,0.36,27,214,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.AwesomeOscillatorIndicatorTest.calculateWithSma2AndSma3[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,32,9,4,1,0.26,30,209,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.VersusBuyAndHoldCriterionTest.calculateWithNoPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],5,49,13,5,1,0.01,25,220,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.volume.OnBalanceVolumeIndicatorTest.stackOverflowError[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,26,8,4,1,0.09,22,185,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.pnl.ProfitLossCriterionTest.calculateShortOnlyWithLossPositions[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,44,10,4,1,0.03,28,215,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.HighestValueIndicatorTest.onlyNaNValues[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],5,27,9,4,1,0.26,24,218,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.CashFlowTest.cashFlowShortSellBigLossWithNegativeCashFlow[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,53,10,4,1,0.03,26,288,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.BuyAndHoldReturnCriterionTest.calculateOnlyWithLossPositions[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,43,10,4,1,0.02,27,239,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.candles.BearishHaramiIndicatorTest.getValue[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],3,23,8,4,1,0.28,26,174,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.criteria.NumberOfBarsCriterionTest.testCalculateOneOpenPositionShouldReturnZero[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,21,8,4,1,0.17,29,150,1,0,0,0,0,0.00,0.00
org.ta4j.core.aggregator.DurationBarAggregatorTest.upscaledTo10DayBars[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],2,21,4,3,1,0.57,43,114,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.statistics.SigmaIndicatorTest.test[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],4,30,11,5,1,0.27,26,204,1,0,0,0,0,0.00,0.00
org.ta4j.core.indicators.helpers.PlusDMIndicatorTest.positiveDirectionalMovement[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],3,25,7,4,1,0.33,22,169,1,0,0,0,0,0.00,0.00
org.ta4j.core.analysis.ReturnsTest.returnsPrecision[Test Case: 1 (0=DoubleNum; 1=DecimalNum)],4,63,14,4,1,0.07,40,328,1,0,0,0,0,0.00,0.00
org.ta4j.core.BarSeriesTest.addPriceTest[Test Case: 0 (0=DoubleNum; 1=DecimalNum)],8,38,11,4,1,0.30,48,254,1,0,0,0,0,0.00,0.00
